VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,store_and_fwd_flag,payment_type,fare_amount,tip_amount,extra,total_amount
2,2024-01-19 18:03:00,2024-01-19 18:10:00,1,18.259,16,236,N,CRD,47.15,0.0,0.0,47.15
2,2024-01-04 14:05:00,2024-01-04 14:07:00,1,1.633,157,94,N,CSH,5.58,0.0,0.0,5.58
2,2024-01-04 13:48:00,2024-01-04 13:51:00,5,4.044,85,162,N,CSH,12.67,1.48,0.0,14.15
1,2024-01-13 02:12:00,2024-01-13 02:36:00,1,0.214,240,209,N,CRD,4.24,0.8,0.0,5.04
1,2024-01-14 23:14:00,2024-01-14 23:23:00,2,0.455,33,47,N,CRD,3.27,0.5,0.0,3.77
1,2024-01-31 22:57:00,2024-01-31 23:10:00,1,7.367,177,22,N,CRD,19.92,0.0,0.0,19.92
1,2024-01-09 21:08:00,2024-01-09 21:12:00,6,0.458,251,192,N,CRD,4.56,1.53,0.0,6.09
1,2024-01-06 23:17:00,2024-01-06 23:24:00,1,0.889,98,122,N,CRD,3.72,0.0,0.0,3.72
2,2024-01-30 07:45:00,2024-01-30 08:24:00,1,2.077,134,15,Y,CRD,7.26,1.4,0.0,8.66
2,2024-01-05 18:32:00,2024-01-05 18:42:00,2,2.746,118,2,N,CRD,10.22,2.07,0.0,12.29
2,2024-01-01 19:38:00,2024-01-01 19:44:00,1,2.243,86,98,N,DIS,8.93,2.15,0.0,11.08
1,2024-01-14 02:33:00,2024-01-14 02:35:00,1,1.787,228,245,N,CSH,5.97,0.0,0.5,6.47
1,2024-01-13 10:24:00,2024-01-13 10:30:00,1,4.297,230,162,N,CRD,14.21,0.24,0.0,14.45
2,2024-01-20 05:02:00,2024-01-20 05:15:00,1,6.142,121,257,N,CSH,19.29,0.0,0.0,19.29
1,2024-01-28 05:02:00,2024-01-28 05:13:00,1,5.153,125,116,N,CRD,16.11,2.34,0.0,18.45
1,2024-01-29 22:04:00,2024-01-29 22:13:00,2,2.696,123,101,N,CRD,9.06,2.17,0.5,11.73
1,2024-01-09 23:29:00,2024-01-09 23:55:00,1,8.546,246,32,N,CRD,24.4,0.0,0.0,24.4
1,2024-01-31 09:43:00,2024-01-31 09:52:00,1,3.852,16,4,N,CRD,11.46,0.7,0.0,12.16
2,2024-01-20 14:41:00,2024-01-20 14:45:00,1,1.182,184,44,N,CRD,6.6,0.41,0.0,7.01
1,2024-01-03 03:48:00,2024-01-03 03:54:00,1,1.129,234,43,N,CRD,6.91,0.89,0.0,7.8
2,2024-01-30 02:12:00,2024-01-30 02:32:00,1,0.631,189,216,N,CRD,3.72,0.67,0.0,4.39
2,2024-01-05 06:40:00,2024-01-05 06:42:00,1,2.672,36,42,N,CRD,10.03,0.66,0.0,10.69
2,2024-01-19 05:54:00,2024-01-19 06:24:00,1,0.82,90,259,N,CSH,5.64,0.33,0.0,5.97
1,2024-01-25 12:18:00,2024-01-25 12:27:00,6,5.209,139,66,N,CSH,15.36,3.02,0.5,18.88
1,2024-01-08 17:34:00,2024-01-08 17:51:00,1,2.969,74,80,N,NoCharge,8.92,0.92,0.0,9.84
1,2024-01-09 09:21:00,2024-01-09 10:26:00,1,3.712,141,89,N,CSH,11.99,1.6,0.0,13.59
1,2024-01-15 18:16:00,2024-01-15 18:29:00,1,0.858,15,238,N,CSH,3.64,0.28,0.0,3.92
1,2024-01-28 10:19:00,2024-01-28 10:27:00,1,3.301,20,207,N,CRD,12.43,1.88,0.0,14.31
1,2024-01-07 22:21:00,2024-01-07 22:23:00,1,0.534,161,110,N,CSH,4.5,0.88,0.0,5.38
2,2024-01-21 13:36:00,2024-01-21 13:44:00,4,1.681,78,72,N,CSH,6.51,1.63,0.0,8.14
2,2024-01-15 00:43:00,2024-01-15 00:53:00,2,0.337,45,57,N,CRD,4.36,0.0,0.0,4.36
2,2024-01-04 11:12:00,2024-01-04 11:18:00,1,2.99,131,176,N,CRD,8.98,0.0,0.0,8.98
1,2024-01-23 00:53:00,2024-01-23 01:07:00,1,0.325,76,224,N,CSH,4.52,0.83,0.5,5.85
2,2024-01-26 19:24:00,2024-01-26 19:26:00,2,1.564,166,198,N,CSH,6.69,0.1,0.0,6.79
2,2024-01-18 20:16:00,2024-01-18 20:41:00,1,1.201,177,207,N,CRD,5.8,0.11,0.0,5.91
2,2024-01-06 11:12:00,2024-01-06 11:24:00,4,6.475,127,198,N,CSH,18.32,0.0,0.0,18.32
2,2024-01-05 19:51:00,2024-01-05 19:59:00,1,1.602,55,113,N,CRD,6.25,0.94,0.0,7.19
2,2024-01-14 03:04:00,2024-01-14 03:11:00,1,4.842,87,86,N,CSH,15.2,2.78,0.0,17.98
2,2024-01-16 16:46:00,2024-01-16 17:02:00,1,6.415,165,19,N,CSH,17.66,2.3,0.0,19.96
2,2024-01-18 02:49:00,2024-01-18 03:03:00,2,1.237,104,254,N,CSH,4.59,0.0,0.0,4.59
2,2024-01-08 13:16:00,2024-01-08 13:18:00,3,0.461,3,26,N,CRD,4.75,0.35,1.0,6.1
2,2024-01-16 12:34:00,2024-01-16 12:50:00,2,0.742,207,199,N,CRD,4.9,0.62,0.0,5.52
2,2024-01-10 03:32:00,2024-01-10 03:34:00,1,1.939,162,164,N,CRD,6.4,0.0,0.0,6.4
1,2024-01-22 06:30:00,2024-01-22 06:38:00,2,0.673,261,123,N,CRD,4.3,0.86,0.0,5.16
1,2024-01-25 16:34:00,2024-01-25 16:41:00,5,1.655,38,53,N,CRD,6.69,0.0,0.0,6.69
1,2024-01-21 05:35:00,2024-01-21 05:45:00,1,1.703,38,197,N,CRD,6.04,1.18,0.0,7.22
2,2024-01-01 00:55:00,2024-01-01 01:11:00,1,2.328,254,80,N,CSH,8.54,0.0,0.0,8.54
2,2024-01-31 18:04:00,2024-01-31 18:16:00,1,1.581,242,70,N,CRD,6.43,0.0,0.0,6.43
1,2024-01-01 17:40:00,2024-01-01 17:43:00,2,3.067,46,16,N,CSH,11.07,1.34,0.0,12.41
1,2024-01-31 23:34:00,2024-01-31 23:55:00,1,2.513,140,130,N,CRD,9.2,0.71,0.0,9.91
1,2024-01-01 23:38:00,2024-01-01 23:59:00,1,1.989,64,220,N,CRD,6.94,0.83,1.0,8.77
1,2024-01-17 00:14:00,2024-01-17 00:26:00,1,7.512,243,212,N,CRD,20.72,1.25,0.0,21.97
2,2024-01-04 06:50:00,2024-01-04 06:54:00,2,1.757,198,234,N,CSH,7.33,2.05,0.0,9.38
2,2024-01-03 22:49:00,2024-01-03 22:53:00,1,4.42,197,34,N,CSH,12.55,0.0,1.0,13.55
2,2024-01-22 04:26:00,2024-01-22 05:01:00,1,3.92,176,25,N,CRD,11.3,4.11,1.0,16.41
1,2024-01-23 13:30:00,2024-01-23 13:34:00,3,4.433,205,9,N,CSH,13.4,1.15,0.0,14.55
1,2024-01-04 15:58:00,2024-01-04 16:10:00,1,0.398,250,198,N,CRD,3.36,0.5,0.5,4.36
2,2024-01-31 06:38:00,2024-01-31 07:13:00,1,0.412,35,112,N,CRD,4.52,0.0,0.5,5.02
2,2024-01-10 22:25:00,2024-01-10 22:31:00,1,5.805,260,262,N,CRD,16.01,4.45,0.5,20.96
2,2024-01-10 20:50:00,2024-01-10 20:54:00,2,2.586,244,153,N,CRD,8.52,0.99,0.5,10.01
2,2024-01-10 04:57:00,2024-01-10 05:03:00,2,1.458,102,27,N,CRD,6.14,0.0,0.5,6.64
1,2024-01-15 07:08:00,2024-01-15 07:31:00,3,1.007,87,222,N,CRD,4.69,0.0,0.0,4.69
1,2024-01-06 12:18:00,2024-01-06 12:45:00,1,0.37,65,160,N,CRD,2.68,0.73,0.0,3.41
1,2024-01-14 04:02:00,2024-01-14 04:09:00,1,6.082,226,261,N,CSH,17.07,2.72,0.0,19.79
2,2024-01-07 12:13:00,2024-01-07 12:24:00,1,7.068,196,184,N,CRD,20.42,0.0,0.0,20.42
1,2024-01-02 14:15:00,2024-01-02 14:47:00,1,0.504,190,180,N,CSH,3.49,1.06,0.0,4.55
1,2024-01-12 10:20:00,2024-01-12 10:24:00,2,0.31,125,195,N,CSH,2.9,0.0,0.0,2.9
2,2024-01-21 20:09:00,2024-01-21 20:17:00,5,8.205,124,217,N,CRD,22.01,0.0,0.0,22.01
2,2024-01-24 15:44:00,2024-01-24 16:01:00,1,6.841,183,105,N,CRD,21.89,0.66,0.0,22.55
2,2024-01-11 22:52:00,2024-01-11 23:30:00,2,4.047,94,99,N,CRD,12.76,2.46,1.0,16.22
1,2024-01-11 00:52:00,2024-01-11 01:24:00,1,0.724,7,91,N,DIS,5.89,1.21,0.0,7.1
2,2024-01-25 09:52:00,2024-01-25 10:03:00,1,1.402,97,182,N,CRD,5.72,0.0,0.0,5.72
2,2024-01-22 02:48:00,2024-01-22 02:55:00,2,2.554,117,187,Y,CSH,9.01,1.17,0.0,10.18
1,2024-01-26 19:05:00,2024-01-26 19:21:00,2,2.037,54,156,N,CRD,8.1,2.83,0.0,10.93
1,2024-01-29 02:08:00,2024-01-29 02:11:00,6,5.311,71,102,N,CRD,15.66,0.16,0.0,15.82
1,2024-01-26 10:59:00,2024-01-26 12:00:00,6,2.01,115,45,N,CRD,7.65,0.0,0.0,7.65
1,2024-01-30 00:44:00,2024-01-30 00:49:00,1,3.331,193,86,N,CRD,11.06,0.0,0.0,11.06
2,2024-01-13 21:59:00,2024-01-13 22:10:00,3,0.523,115,67,N,CSH,3.59,0.55,0.0,4.14
1,2024-01-13 05:38:00,2024-01-13 05:40:00,2,3.27,50,96,N,CSH,10.58,2.87,0.0,13.45
2,2024-01-10 23:13:00,2024-01-10 23:21:00,1,5.536,73,143,N,CRD,17.37,1.85,0.0,19.22
2,2024-01-08 07:00:00,2024-01-08 07:10:00,1,0.618,223,150,N,CRD,3.08,0.04,0.5,3.62
1,2024-01-24 05:07:00,2024-01-24 05:13:00,6,2.135,167,258,N,CRD,9.58,1.95,0.0,11.53
2,2024-01-23 03:33:00,2024-01-23 03:43:00,5,2.902,100,252,N,CSH,10.34,1.16,0.0,11.5
1,2024-01-25 20:14:00,2024-01-25 20:17:00,1,1.21,11,14,N,CRD,5.24,0.0,0.0,5.24
1,2024-01-06 04:32:00,2024-01-06 04:44:00,1,5.801,39,93,N,CRD,17.91,2.1,0.0,20.01
1,2024-01-16 05:29:00,2024-01-16 05:54:00,1,5.944,91,34,N,NoCharge,18.21,2.12,1.0,21.33
1,2024-01-07 21:08:00,2024-01-07 21:13:00,1,4.002,213,7,N,CSH,12.84,4.77,0.5,18.11
1,2024-01-28 16:24:00,2024-01-28 16:56:00,3,1.127,178,70,N,CSH,5.22,0.0,1.0,6.22
2,2024-01-09 06:57:00,2024-01-09 07:03:00,1,2.029,241,255,N,CRD,6.57,1.17,0.0,7.74
2,2024-01-05 11:04:00,2024-01-05 11:11:00,1,4.438,149,192,N,CRD,12.91,2.76,0.0,15.67
1,2024-01-18 15:58:00,2024-01-18 16:08:00,1,6.358,59,69,N,CRD,18.48,4.7,0.0,23.18
2,2024-01-28 06:01:00,2024-01-28 06:10:00,2,2.553,256,109,N,CRD,9.38,0.0,0.0,9.38
1,2024-01-29 09:18:00,2024-01-29 09:29:00,2,0.785,263,256,N,CRD,4.55,0.0,0.0,4.55
1,2024-01-03 23:29:00,2024-01-03 23:54:00,4,6.401,63,99,N,CRD,18.94,1.33,0.0,20.27
1,2024-01-11 02:27:00,2024-01-11 02:50:00,1,0.245,47,224,N,CRD,2.89,0.34,0.0,3.23
2,2024-01-05 18:13:00,2024-01-05 18:18:00,1,5.377,210,140,N,CRD,16.6,1.24,0.0,17.84
1,2024-01-10 13:03:00,2024-01-10 13:11:00,1,4.703,124,194,N,CRD,16.44,1.05,0.0,17.49
1,2024-01-17 13:10:00,2024-01-17 13:36:00,3,1.58,91,9,N,NoCharge,6.64,2.08,0.0,8.72
1,2024-01-09 16:44:00,2024-01-09 16:46:00,3,4.234,183,123,N,CSH,12.98,3.22,0.0,16.2
1,2024-01-03 02:14:00,2024-01-03 02:18:00,1,5.508,103,259,N,CRD,16.28,0.0,0.0,16.28
2,2024-01-16 19:27:00,2024-01-16 19:29:00,1,3.955,166,262,N,CRD,13.22,0.0,0.5,13.72
1,2024-01-02 15:17:00,2024-01-02 15:24:00,2,1.228,179,208,N,CRD,5.55,0.61,1.0,7.16
1,2024-01-08 00:39:00,2024-01-08 00:46:00,2,7.756,18,75,N,CRD,22.71,0.0,0.0,22.71
1,2024-01-01 00:23:00,2024-01-01 00:25:00,2,4.836,47,130,N,CRD,15.53,0.21,0.0,15.74
2,2024-01-03 16:35:00,2024-01-03 16:50:00,1,0.968,63,137,N,DIS,6.73,0.28,0.0,7.01
1,2024-01-14 12:37:00,2024-01-14 13:07:00,6,0.737,66,213,N,CRD,4.83,0.17,0.0,5.0
1,2024-01-27 08:55:00,2024-01-27 09:03:00,1,0.299,31,47,N,CSH,3.38,0.38,0.0,3.76
2,2024-01-25 00:19:00,2024-01-25 00:22:00,2,1.415,183,145,N,CSH,6.41,0.71,0.0,7.12
2,2024-01-04 01:31:00,2024-01-04 01:59:00,1,3.58,183,225,N,UNK,11.48,1.76,0.0,13.24
2,2024-01-02 01:55:00,2024-01-02 02:19:00,1,0.267,133,13,N,CSH,3.38,0.11,0.5,3.99
2,2024-01-11 11:32:00,2024-01-11 11:43:00,1,0.51,70,105,N,CRD,5.18,0.77,0.0,5.95
2,2024-01-21 05:16:00,2024-01-21 05:18:00,1,1.901,166,205,N,CRD,6.81,0.49,0.0,7.3
2,2024-01-24 03:34:00,2024-01-24 03:44:00,5,0.285,220,134,N,CSH,2.5,0.04,0.0,2.54
2,2024-01-26 12:24:00,2024-01-26 12:32:00,2,3.749,118,241,N,CRD,12.04,0.83,0.0,12.87
2,2024-01-11 14:36:00,2024-01-11 14:51:00,6,1.291,51,187,N,CRD,5.95,0.0,0.0,5.95
1,2024-01-06 04:59:00,2024-01-06 05:30:00,2,3.927,2,187,Y,CSH,13.34,1.12,0.0,14.46
1,2024-01-01 19:36:00,2024-01-01 19:50:00,1,2.289,186,187,N,CRD,8.1,0.0,1.0,9.1
1,2024-01-05 13:15:00,2024-01-05 13:41:00,2,1.512,6,28,N,CRD,5.86,0.42,0.0,6.28
2,2024-01-03 00:28:00,2024-01-03 00:54:00,2,0.724,124,119,N,CRD,3.73,0.17,0.0,3.9
1,2024-01-27 16:26:00,2024-01-27 16:42:00,4,1.469,246,228,N,CSH,5.57,1.45,0.0,7.02
1,2024-01-09 07:41:00,2024-01-09 07:53:00,1,5.366,91,108,N,CRD,15.1,0.0,0.0,15.1
1,2024-01-26 12:24:00,2024-01-26 12:26:00,1,2.79,39,110,Y,CSH,8.48,0.83,0.0,9.31
1,2024-01-18 03:33:00,2024-01-18 03:42:00,2,1.187,153,48,N,CRD,4.47,0.44,0.0,4.91
1,2024-01-17 16:58:00,2024-01-17 17:02:00,2,3.405,10,196,N,CRD,11.85,1.46,0.0,13.31
2,2024-01-15 02:21:00,2024-01-15 02:27:00,1,3.529,140,177,N,CRD,11.54,0.54,0.0,12.08
2,2024-01-26 09:29:00,2024-01-26 09:34:00,1,15.263,172,258,N,CRD,42.78,6.5,0.0,49.28
1,2024-01-02 08:19:00,2024-01-02 08:42:00,1,12.003,212,81,N,CRD,31.51,1.11,0.0,32.62
2,2024-01-03 21:00:00,2024-01-03 21:02:00,3,3.819,241,56,N,CRD,14.02,2.56,0.0,16.58
1,2024-01-14 03:00:00,2024-01-14 03:12:00,1,1.263,193,255,N,CRD,5.52,1.26,0.0,6.78
2,2024-01-13 05:29:00,2024-01-13 05:31:00,2,3.102,165,90,N,CRD,9.25,1.16,0.5,10.91
1,2024-01-17 21:55:00,2024-01-17 22:24:00,1,1.268,66,155,N,CSH,4.67,0.24,0.0,4.91
2,2024-01-23 20:55:00,2024-01-23 21:49:00,1,4.36,102,17,N,CRD,12.87,4.01,0.0,16.88
2,2024-01-19 05:08:00,2024-01-19 05:15:00,1,10.33,199,45,N,CRD,29.24,4.94,0.0,34.18
2,2024-01-08 23:32:00,2024-01-09 00:15:00,1,0.462,171,222,N,CRD,3.93,0.1,0.0,4.03
2,2024-01-11 03:30:00,2024-01-11 03:32:00,1,3.038,44,197,N,CRD,9.73,0.0,0.0,9.73
2,2024-01-24 07:43:00,2024-01-24 08:02:00,2,1.679,151,213,N,CRD,7.84,1.29,0.5,9.63
2,2024-01-07 05:53:00,2024-01-07 06:10:00,1,1.943,246,177,N,CRD,7.48,0.59,0.0,8.07
2,2024-01-16 15:06:00,2024-01-16 15:37:00,1,0.247,70,166,N,CRD,2.5,0.0,0.0,2.5
1,2024-01-17 16:51:00,2024-01-17 16:54:00,2,3.088,162,164,N,CSH,11.51,0.0,0.0,11.51
1,2024-01-24 06:11:00,2024-01-24 06:13:00,1,0.917,231,221,N,CSH,3.79,0.0,0.0,3.79
2,2024-01-23 03:28:00,2024-01-23 03:55:00,1,1.63,134,153,N,CRD,5.57,0.72,0.0,6.29
2,2024-01-15 09:43:00,2024-01-15 09:49:00,2,0.698,146,59,N,CRD,4.03,0.61,0.0,4.64
2,2024-01-10 14:01:00,2024-01-10 14:42:00,1,4.814,73,160,N,CRD,14.87,0.0,0.0,14.87
2,2024-01-12 09:43:00,2024-01-12 10:14:00,1,0.856,222,50,N,CRD,4.0,0.64,0.0,4.64
1,2024-01-13 18:13:00,2024-01-13 18:18:00,1,0.708,161,251,N,CRD,3.27,0.09,0.0,3.36
1,2024-01-07 19:04:00,2024-01-07 19:21:00,1,6.123,175,143,N,CRD,17.2,1.97,0.0,19.17
1,2024-01-20 09:18:00,2024-01-20 09:22:00,1,0.787,214,189,N,CRD,5.46,0.37,0.0,5.83
2,2024-01-07 11:02:00,2024-01-07 11:06:00,4,3.195,181,62,N,CRD,10.49,1.35,0.5,12.34
1,2024-01-21 02:36:00,2024-01-21 03:21:00,1,3.134,250,228,N,CRD,11.45,0.0,0.0,11.45
2,2024-01-24 07:06:00,2024-01-24 07:24:00,2,2.415,3,63,N,CRD,9.06,0.56,1.0,10.62
1,2024-01-30 19:36:00,2024-01-30 20:08:00,2,4.058,220,117,N,CRD,12.1,2.49,0.5,15.09
2,2024-01-04 16:28:00,2024-01-04 16:34:00,1,0.363,210,192,N,CRD,2.69,0.14,0.0,2.83
1,2024-01-24 13:14:00,2024-01-24 13:25:00,1,8.078,245,18,N,CRD,22.89,5.16,0.0,28.05
1,2024-01-03 15:58:00,2024-01-03 16:13:00,1,2.59,172,61,N,CRD,9.17,3.0,0.0,12.17
1,2024-01-11 10:54:00,2024-01-11 11:07:00,1,4.73,203,31,N,CRD,14.44,1.87,0.0,16.31
1,2024-01-06 11:09:00,2024-01-06 11:31:00,4,2.433,176,3,N,CRD,8.79,1.62,0.0,10.41
2,2024-01-06 00:44:00,2024-01-06 00:51:00,1,0.279,216,116,N,CSH,3.06,0.5,0.0,3.56
1,2024-01-06 10:27:00,2024-01-06 10:59:00,1,2.005,197,228,N,CSH,7.39,1.73,0.0,9.12
1,2024-01-02 08:41:00,2024-01-02 08:47:00,1,10.962,119,123,N,CSH,29.09,0.0,0.0,29.09
1,2024-01-26 12:23:00,2024-01-26 12:31:00,2,3.035,257,256,N,CRD,9.09,1.81,0.0,10.9
1,2024-01-02 21:28:00,2024-01-02 21:54:00,1,3.315,236,17,N,CRD,11.53,0.4,0.0,11.93
1,2024-01-13 08:29:00,2024-01-13 08:37:00,1,1.267,174,14,N,CRD,4.68,1.19,0.0,5.87
1,2024-01-22 16:10:00,2024-01-22 16:23:00,1,0.841,257,40,N,CSH,3.6,0.0,0.0,3.6
1,2024-01-31 16:50:00,2024-01-31 17:02:00,4,4.751,234,95,N,CSH,14.03,0.89,0.0,14.92
1,2024-01-27 11:09:00,2024-01-27 11:14:00,1,1.891,240,9,N,CSH,7.5,0.32,0.0,7.82
1,2024-01-05 06:05:00,2024-01-05 06:08:00,1,0.728,100,186,N,CSH,4.15,0.69,0.0,4.84
1,2024-01-31 14:52:00,2024-01-31 15:08:00,2,0.757,8,17,N,CRD,3.39,0.72,0.0,4.11
1,2024-01-21 06:14:00,2024-01-21 06:25:00,2,0.316,68,1,N,CSH,4.39,0.81,0.0,5.2
2,2024-01-06 13:35:00,2024-01-06 13:53:00,1,3.441,76,46,N,CRD,11.33,0.63,0.0,11.96
2,2024-01-14 21:51:00,2024-01-14 21:54:00,6,6.358,146,46,N,CSH,19.55,5.77,0.5,25.82
1,2024-01-29 10:54:00,2024-01-29 11:04:00,1,0.647,19,33,N,CSH,4.07,1.06,0.0,5.13
2,2024-01-13 04:19:00,2024-01-13 04:23:00,3,0.96,45,129,N,CSH,5.39,0.82,0.0,6.21
1,2024-01-06 16:37:00,2024-01-06 16:46:00,3,0.251,158,47,N,CRD,2.5,0.12,0.0,2.62
1,2024-01-28 03:03:00,2024-01-28 03:09:00,1,2.824,131,72,N,UNK,8.56,0.36,0.5,9.42
2,2024-01-30 13:00:00,2024-01-30 13:04:00,1,7.099,20,70,N,CRD,20.28,4.13,0.5,24.91
1,2024-01-31 05:50:00,2024-01-31 05:52:00,1,1.897,2,130,N,CRD,6.24,0.0,0.0,6.24
2,2024-01-30 15:02:00,2024-01-30 15:07:00,1,1.279,62,57,N,CRD,6.57,1.54,0.0,8.11
2,2024-01-28 01:24:00,2024-01-28 01:49:00,1,0.917,215,123,N,CRD,5.72,1.39,0.0,7.11
2,2024-01-15 02:08:00,2024-01-15 02:12:00,4,2.938,132,46,N,CSH,10.16,0.68,0.0,10.84
1,2024-01-06 23:04:00,2024-01-06 23:16:00,1,0.247,183,16,N,CRD,2.5,0.3,0.0,2.8
1,2024-01-20 03:09:00,2024-01-20 03:42:00,1,1.509,144,128,N,CRD,6.26,0.73,0.0,6.99
2,2024-01-07 20:16:00,2024-01-07 20:43:00,1,0.206,10,134,N,CRD,3.57,1.05,0.0,4.62
2,2024-01-15 16:01:00,2024-01-15 16:06:00,1,1.189,58,186,N,CRD,5.88,0.44,0.0,6.32
1,2024-01-21 08:07:00,2024-01-21 08:13:00,1,2.613,112,126,N,CRD,8.12,0.0,0.0,8.12
2,2024-01-30 08:15:00,2024-01-30 08:17:00,5,3.212,137,80,N,CRD,9.53,1.22,0.0,10.75
1,2024-01-09 23:04:00,2024-01-09 23:24:00,1,0.383,249,168,N,CRD,3.83,1.17,0.0,5.0
2,2024-01-08 19:25:00,2024-01-08 19:52:00,1,9.411,121,40,N,CRD,26.01,1.05,0.0,27.06
2,2024-01-23 18:38:00,2024-01-23 18:57:00,1,0.377,213,89,N,CRD,4.01,0.0,0.0,4.01
1,2024-01-01 04:48:00,2024-01-01 04:56:00,1,0.955,151,87,N,CRD,4.87,0.52,0.0,5.39
1,2024-01-18 13:25:00,2024-01-18 13:30:00,1,0.269,68,136,N,CSH,3.01,0.42,0.0,3.43
2,2024-01-24 02:57:00,2024-01-24 03:33:00,1,0.797,69,22,N,CRD,4.31,0.64,0.0,4.95
1,2024-01-18 01:52:00,2024-01-18 01:58:00,1,5.299,147,92,N,CRD,15.43,1.45,0.0,16.88
2,2024-01-12 21:39:00,2024-01-12 21:41:00,1,6.579,167,217,N,CRD,21.35,0.0,0.5,21.85
1,2024-01-26 16:26:00,2024-01-26 16:28:00,1,0.741,212,67,N,CSH,4.12,1.25,0.0,5.37
2,2024-01-12 12:02:00,2024-01-12 12:15:00,3,8.252,21,177,N,NoCharge,22.8,0.0,0.0,22.8
2,2024-01-23 00:38:00,2024-01-23 01:55:00,2,1.278,88,205,N,CRD,6.42,0.59,0.5,7.51
2,2024-01-15 09:19:00,2024-01-15 09:40:00,1,7.105,91,180,N,CSH,20.71,1.72,0.0,22.43
2,2024-01-01 19:46:00,2024-01-01 20:02:00,1,0.272,263,53,N,CRD,3.27,0.42,0.0,3.69
1,2024-01-17 10:42:00,2024-01-17 11:03:00,1,1.174,66,240,N,CRD,4.58,0.2,0.0,4.78
2,2024-01-02 12:47:00,2024-01-02 12:55:00,1,3.952,226,95,N,CRD,11.38,0.0,0.0,11.38
1,2024-01-29 20:37:00,2024-01-29 20:45:00,1,0.54,194,7,N,CRD,3.8,0.39,0.0,4.19
2,2024-01-19 15:33:00,2024-01-19 15:45:00,2,0.412,106,262,Y,CSH,3.34,0.59,0.0,3.93
2,2024-01-12 12:47:00,2024-01-12 13:11:00,1,5.787,202,184,N,CSH,16.47,1.43,0.0,17.9
1,2024-01-16 01:43:00,2024-01-16 01:48:00,1,0.608,177,244,N,CSH,4.82,0.0,0.0,4.82
2,2024-01-20 04:40:00,2024-01-20 04:43:00,1,2.88,118,176,N,CRD,10.62,1.12,0.0,11.74
1,2024-01-09 01:34:00,2024-01-09 02:07:00,1,3.597,237,13,N,CRD,12.64,0.0,0.0,12.64
2,2024-01-09 22:33:00,2024-01-09 22:39:00,1,4.06,125,78,N,CRD,11.65,0.32,0.0,11.97
2,2024-01-13 23:28:00,2024-01-13 23:31:00,2,3.602,149,44,N,CRD,12.54,2.38,0.0,14.92
2,2024-01-09 00:22:00,2024-01-09 00:35:00,1,1.059,198,105,N,CRD,4.15,0.81,0.0,4.96
1,2024-01-24 11:53:00,2024-01-24 12:18:00,2,10.932,244,241,N,CRD,29.77,0.0,0.0,29.77
1,2024-01-04 05:14:00,2024-01-04 05:22:00,5,2.398,237,194,N,CSH,9.36,1.07,0.0,10.43
2,2024-01-26 14:59:00,2024-01-26 15:22:00,1,0.453,257,177,N,CRD,2.63,0.36,0.5,3.49
1,2024-01-11 19:18:00,2024-01-11 19:20:00,1,1.127,108,114,N,NoCharge,4.32,0.84,0.0,5.16
2,2024-01-18 09:32:00,2024-01-18 09:35:00,1,3.254,111,189,N,CRD,10.58,1.16,0.0,11.74
2,2024-01-05 21:22:00,2024-01-05 21:30:00,2,0.814,108,188,N,CSH,6.19,0.23,0.0,6.42
1,2024-01-12 22:42:00,2024-01-12 22:49:00,4,3.626,179,74,N,CRD,13.27,0.38,0.0,13.65
1,2024-01-24 09:25:00,2024-01-24 09:41:00,4,2.185,3,61,N,NoCharge,9.14,0.0,0.0,9.14
2,2024-01-09 09:23:00,2024-01-09 09:47:00,1,2.601,70,143,N,CSH,8.0,0.22,0.0,8.22
2,2024-01-05 02:24:00,2024-01-05 02:40:00,2,0.759,105,55,N,CRD,4.4,0.15,1.0,5.55
1,2024-01-17 04:18:00,2024-01-17 04:25:00,1,0.263,74,22,N,CRD,5.4,0.82,0.0,6.22
1,2024-01-06 00:53:00,2024-01-06 00:56:00,2,4.171,28,228,N,CRD,13.83,1.47,0.0,15.3
2,2024-01-10 18:10:00,2024-01-10 18:15:00,4,0.277,143,86,N,CSH,2.5,0.0,0.0,2.5
2,2024-01-14 23:08:00,2024-01-14 23:34:00,2,0.404,10,104,N,CRD,4.32,1.38,0.0,5.7
1,2024-01-18 11:41:00,2024-01-18 11:46:00,1,0.344,195,158,N,CRD,2.63,0.0,0.0,2.63
1,2024-01-20 19:41:00,2024-01-20 20:20:00,1,2.864,230,78,N,CRD,9.37,0.0,0.0,9.37
2,2024-01-21 23:25:00,2024-01-21 23:38:00,2,3.527,182,10,N,CRD,12.06,0.8,0.0,12.86
1,2024-01-27 04:08:00,2024-01-27 04:28:00,1,4.686,259,160,N,CRD,13.85,2.5,1.0,17.35
2,2024-01-03 01:09:00,2024-01-03 01:15:00,1,2.972,107,11,N,DIS,9.41,0.0,0.0,9.41
2,2024-01-12 05:34:00,2024-01-12 05:38:00,2,15.329,175,104,N,CRD,41.9,0.0,0.0,41.9
1,2024-01-01 00:47:00,2024-01-01 00:49:00,3,0.31,33,217,N,CRD,4.03,0.0,0.0,4.03
2,2024-01-01 07:01:00,2024-01-01 07:16:00,3,1.525,202,15,N,CRD,6.65,1.44,0.0,8.09
